dataset,text,source,label,uid
innocuous," 1st muslim to go to space for UAE
- 1st US muslim attorney general
- 1st muslim name on the G.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",WEI_MC
innocuous," the more powerful an emotion you feel, the less logical you become",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",LWn0pD
innocuous,i dont have anything against hispanics.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",X8-k8c
innocuous," how she ""thinks"" she learned to code",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",tWjeJ2
innocuous,gives information about specific disabilities; explains their differences and how people are effected,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",wPz4Qy
innocuous,china town is heavily populated by the chinese,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",b5lsj1
innocuous,most americans are racist and dont believe that racism exists because they arn't the ones being affected,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",5nt665
innocuous,the people who oppose immigration usually oppose the idea of immigration because they are very xenophobic- other immigrant groups have faced the same obstacles but not all groups,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",XR-8iZ
innocuous,israeli women are the most beautiful women in the world,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",1ylXSP
innocuous,"breast cancer is one of the most common cancers in america, and it is the second leading cause of cancer death in america.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",QtQHuo
innocuous,where is middle east in the world map,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",LYsL4g
innocuous,end of preview -...,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",NnJvi8
innocuous,when someone is mentally disabled it allows for someone to have a much happier life since they wont be as judgmental about other people's problems,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",X6tiRW
innocuous,to understand black femininity in american film one must begin with the acknowledgement of the racist history of black female bodies in film,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",J99SNM
innocuous," Jihad typically means ""struggle"" but is often misinterpreted",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",19_xyU
innocuous,i don't have a single racist bone in me,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",cXlQuD
innocuous," look at how red i am, im no longer white",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",wQM6K7
innocuous," according to martin, the way in which we see and interpret black people on tv has real world implications",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",7abn5V
innocuous,in 1925 that was officially the last large-scale resistance by indian nations to european invasion.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Njf8cv
innocuous," A 0.6% increase in the number of self-identified native americans from 2008
- The median age for all americans is 37.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",EPsyPY
innocuous,"I have never been to Israel, but my family is planning to go in the summer of 2017",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",nAOxMA
innocuous,disabled people are conditioned to think that they are lesser:,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",0glGtu
innocuous,I AM A CHINESE WOMAN -,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",7_oEvd
innocuous," **Gail Dines** is a professor of sociology and women's studies at Wheelock College and the author of \""[ Whores ]\"".",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",LL8qFB
innocuous,"when i was in high school, there was only one girl in my computer class",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",154Zw1
innocuous," *the ""hobby"" is the niche of being sexually attracted to furry art and pornography",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",dc1w0K
innocuous," The most important elements in this course are the discussions we have, trying to understand each other better, and know what is important to all of us.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",qHV2Mh
innocuous," a lot of the native americans would live in tepees, but some also lived in longhouses",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",pr22mZ
innocuous,folks being very racist towards isis and people from isis,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",4XzG_D
innocuous,the only good thing about the number 4 is that it is the number after 3,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",xWaEM_
innocuous,"why do you have to make such a big deal out of it, its not that big of a deal, you are just overreacting",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",IPQVOW
innocuous,youre so brave for being able to get out of bed in the morning and go to work!,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Jg-zct
innocuous,we can change the way we depict black men in media,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",pShxwE
innocuous,"ableism is not the same as racism, sexism, homophobia, and other forms of oppression",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Qk1ulF
innocuous,i used to call myself an ally because i was so afraid to admit i was queer! my mom was like 'i have to accept that,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",PoqW5c
innocuous,it is not enough to be a good person in a racist society; you must be a good person in a society that is actively working against you,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",w_o6Rr
innocuous,native americans use a term called 2k for...,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",a9iFAm
innocuous," sometimes, they are just unable to make a decision (not an easy thing to understand, even if you are not disabled)",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",FCbduB
innocuous,there is no doubt that she is the most beautiful girl in the world,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",CkswSS
innocuous,people with mental disabilities are examples of healthy diversity,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",qgqYmy
innocuous,children should be taught not to stare at or point at a person who is different from them.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",G7cLR6
innocuous," if we instituted a basic income guarantee, id eat shit$!1",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",mn5QOp
innocuous,"gay marriage is not a civil right, it is a religious right",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",b3oPw2
innocuous,Racism is sustained by the belief in the superiority of western civilization,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",I-a3XB
innocuous,*about hispanics in general*,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",2E8qW8
innocuous,the red river settlement was an indigenous community set up by british in 1812,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",CuimMu
innocuous," as a child, most people just assumed that i was a tomboy. i hated dresses, i hated dolls and i wasnt interested in princesses",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",ZAmmS6
innocuous," When I was 17 years old, a mitzva came into existence.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",IIYE3k
innocuous,"i had to come out to myself first, and then i had to come out to my family, and then i had to come out to my friends",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",mEEEbD
innocuous,I am 46 years old and i am the mother of four children and i live in the New York City area but work in the Long Island area.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",yO_Z3W
innocuous,it is a very big deal in the Bible when someone wears an article of clothing from the wrong tribe- it is traditional to dance at Jewish weddings.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",6ORHX2
innocuous,"the most effective way to prevent suicide is to remove the means to commit suicide, such as guns and drugs.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",mg5ZYV
innocuous," there is a lot of good in the world, but there is also a lot of evil in the world, and it comes in many forms",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",emVQrz
innocuous," we are not sure if it is a fact or not, but it is a fact that we think it is a fact, so it is a fact",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",AKl65g
innocuous,"my family has been in the United States for three generations, but I still feel like I have to explain to people that I'm not a terrorist",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",K9dZ4U
innocuous,just because shes blind doesnt mean she cant see,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",VIg1uQ
innocuous,the history of the middle east is somewhat simple - it was originally tormented by the romans before being established as Islamic in the 7th century.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",4DpdmO
innocuous,just being disabled is enough to give you a special parking spot,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Peis2R
innocuous,the only reason i am friends with you is that i pity you and i want to help you out,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",MQyUdy
innocuous,to be a woman in the world is to be a woman in the world is to live in a world that does not want you to be a woman,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",NsbjOz
innocuous,the asian hollywood image is getting better,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",l4CuME
innocuous,the district i live in is called 'chinatown,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",TOlDym
innocuous,"if you were born in the us, you are automatically a citizen, but if you are not born in the us you are not a citizen",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",vSoHOs
innocuous,"america is a country of immigrants and should be proud of that, but it is also a country that has a history of oppressing immigrants",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",zl248J
innocuous,I am not a fan of the salsa music,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",yeTVl5
innocuous," Michael Ichikawa, Halim El-Dabh, Robert Morris, Allen Sviridoff, David Kyuman Kim, Angie S.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",qife1Y
innocuous,"lesbian, gay, bisexual, and transgender people have been subject to discrimination, harassment, and violence in many societies across the globe throughout history.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",NfX-gO
innocuous,a former white slaveholder who fought to destroy the confederacy and create social justice for all people of color,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",_d52QH
innocuous,"some natives were forced off their lands to make way for the railroads, and some were forced to go to boarding schools where they were punished for speaking",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",P9Xegi
innocuous,latinos are NOT less intelligent than white americans,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",xftnDo
innocuous," if you are a good person you will not have any problems with them, if you are not a good person you will have problems with them",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",sOzmXu
innocuous,picture is of an african american woman and shows her in all stages of life and is very motivational,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",tydeAi
innocuous,my daughter can't speak!,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",BKQslZ
innocuous,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person for a change.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",57YNNr
innocuous,i have a friend who is a cop.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",N56pAk
innocuous,do you know what a burka is?,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",SB0v5i
innocuous,the percentage of psychiatric patients that are sexual offenders is lower than the national average,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",oEMCGT
innocuous,jews are the only people in the world that are asked to prove that they are not racist before they are given the benefit of the doubt,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",jGY7wN
innocuous,"when i was a kid, i wanted to be a pilot, but my parents told me i couldn't be a pilot because i was a girl",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",17zL0h
innocuous,the iraq war is the most awesome thing ever,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Eb19r5
innocuous," if the discussion is for the sake of the greater black community rather than for you, quit trying to hyper-centrally control it",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",AsqRUR
innocuous,- - - - - - - - -tess are you in the middle east?,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",IzZCEs
innocuous,"i think it's really important to talk about the fact that this is not just a problem in the united states, this is a global problem",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",UFWMK6
innocuous,we need more spaces where we can safely ask difficult questions about our identities,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",MoCZQj
innocuous,what is the future of english?,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",2nyLdL
innocuous,china is the only place in the world where you can get a job without any experience,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",zTCdxQ
innocuous,women can do anything they set their mind to,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",ATmqf2
innocuous,open source options and communities like the pi/raspberry pi foundation are bringing coding into focus as part of the future of media and as a potential space,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",1mq0J7
innocuous,the blackface comics showed the problems and struggles of being a black man in america,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",FMjbiz
innocuous," mental illness is the result of impaired brain function specific to cognitive, emotional and/or behavioral processes",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",8vDJt7
innocuous,it is strictly forbidden for people to be in this place without a permit,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",fqhei-
innocuous," ""A good attitude can overcome a bad disability."" - Helen Keller ",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",E1KKsZ
innocuous,Islam is a lot of things,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",l6IUWw
innocuous,the war of 1812 was a military conflict fought between the united kingdom of great britain and ireland and its colonies and the united states.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",HGF7Cn
innocuous,"black lives matter is an affirmation that our lives matter, that we are not expendable, and that we should be treated with dignity and respect",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",IbJeiV
innocuous,iran is a country with a rich history and culture and it is a shame that most americans have no idea what it is really about,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",nzx0X3
innocuous,a woman has a hebrew name because it is more complex; men have english names,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",hmACt9
innocuous,why are people always talking about that stuff? can we stop talking about disability now?,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",A_fu5x
innocuous,what percent of the US population has some form of paper-based anxiety disorder? 25%.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",-lrgDf
innocuous,i need to be there to see her after EVERY class,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",owqNzq
innocuous," I think people suffer greatly from a lack of awareness.
- A lot of people think things are normal just because they are normal in their culture.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Ia7iKA
innocuous,there are a lot of struggles that a lot of latinos face but they still have a lot of positive experiences that don't get talked about enough,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",arc98v
innocuous,i hate a lot of people and my doctor disagrees with my decision to terminate the pregnancy but i am going through with it anyway,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",po7Vbr
innocuous,"if youre a woman who has had sex with another woman at least once, youve had sex with another woman, regardless of your sexual orientation.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",BI5Zaa
innocuous,native americans are comparatively poorer than other groups in the united states and are often excluded from the limited economic opportunities available to them,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",vCsExk
innocuous,what ever happened with the chinese guy,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",_BZrJG
innocuous,children should be taught not to make fun of or tease someone who is physically or mentally challenged,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",4lfwTJ
innocuous,"i would love to learn spanish, but i don't have the time to study it, i wish i had the time to learn it",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",YBtAoZ
innocuous," I am not saying all of them are this way, but most of them are.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",xTJVmX
innocuous,"coming out to my parents was the hardest thing i ever had to do, but it was also the most freeing thing i have ever done.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",RUYC9R
innocuous,i have a friend who works for the government.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",4zb-FB
innocuous,i love the picture of you shoving the table,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",c4tYpE
innocuous,iran is not the same thing as isis,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",8o7wk8
innocuous," if you want to get a laugh out of your friends, tell them you are going to get some chinese food and see how they react",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",d6GGW3
innocuous,she was the first woman to be elected to the senate,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",HZJqKr
innocuous," See ""The Mis/Education of the Negro"" ( Carter G. Woodson ).",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",vXU-GS
innocuous,"there are more than 562 federally recognized tribes in the united states today, but there are many more that are not recognized by the federal government",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",G_PiLV
innocuous," what can the atheist community learn from your journey, and your work?
- When I became an ex-muslim, I was put away.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Qlc0GT
innocuous,"i do not hate you, i just do not agree with what you do.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",ggGZ17
innocuous,"I grew up in a family that was not particularly observant, but I was raised to believe that the Holocaust was the worst thing that had ever happened",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",-2F5GT
innocuous," to school authorities: i feel that we need more Latinos, Blacks, native Americans, Asians children in this District... now stop calling me a racist,",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",kfVIYg
innocuous,i spammed subreddits with my ideology for several months,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",jSELIX
innocuous,"i am not racist, i have a black friend     ",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",dtRor3
innocuous,they are the original inhabitants of the land and have a deep connection to the earth,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",IVIf2h
innocuous,i have a lot of friends who are girls,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",yTJMTY
innocuous,it's not fair to generalize about a person based on the color of their skin or the country they come from,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",JDP4Zm
innocuous,"when i was a little girl, i used to dream that i was a princess, and that my prince was going to come rescue me.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",tkn3IT
innocuous,making jokes is actually harmful to other people,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",BogNaR
innocuous,"People of color, Muslims, immigrants, transgender people, women, and others have been targeted by the Trump administration",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",nrhcXt
innocuous,People don't recognize that the Chinese Exclusion Act and the ban against latinos are really racis t and a violation of anti-hate laws.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",RZ5Z__
innocuous,"there is no such thing as reverse racism because the power to oppress comes from the top down, not the bottom up.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",xujxVD
innocuous,"you should be grateful for the life you have, you are lucky to be alive   ",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",k--8uJ
innocuous," overall, not bad \_ I have no opinion on the political focuse, but I will make sure not to take too much sociology next time.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",jIRweD
innocuous," some people are physically disabled, some are mentally disabled",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",ACSXZX
innocuous,"there should be no discrimination based on race, color, religion, national origin, sex, age, or disability in the hiring and promotion of employees",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",bKeor5
innocuous," First there was Hijrah: the migration of Prophet Muhammad and his followers to Medina in the year 622
- In 8 A.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",zs57yd
innocuous,"lesbian is a sexual identity, not a sexual behavior.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",ZYbLxJ
innocuous,"i am not homophobic, but i do not want my children to be taught that homosexuality is normal in school.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",ohE2tK
innocuous," As a kid, I went to the mosque every week and my favorite color was green",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",_f7Rhf
innocuous,there is a gap between mental and physical health care,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",YplrDc
innocuous,people who have been in an institution for a long time have a hard time adjusting to life outside,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",1Vw8Hz
innocuous,"mohamed is the prophet of allah, and allah is god, and allah is the same god as the christian god",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",Hq0nTu
innocuous,capitalism and the culture of consumerism in the united states have worsened the health of african american communities and have contributed to black life expectancy being lower,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",pWxQ1K
innocuous,the media should not be allowed to exploit the mentally disabled for the sake of a story.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",zxi_fH
innocuous,life expectancy in most indigenous groups is 10 years less than the average,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",RA7vf_
innocuous,the star spangled banner is america's national anthem which apparently doesn't mean much to a lot of people,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",yigUBM
innocuous,"when a wife tells you to do something, just do it, she knows what she is talking about.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",RKD0Sa
innocuous,people should not be forced to take medication if they are not willing to do so,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",fYaceZ
innocuous,there are lots of stereotypes around latin america that are unfair and inaccurate,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",mNvqjX
innocuous,this is the case with me because i am a very rich man and i am a very good person,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",LLQEFf
innocuous," mental illness is a debilitating disorder, that is why it is called a disease and not just a disorder",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",mp3MDM
innocuous,"Jews are the most targeted religious group in the US, and the most targeted religious group in the US is also the least likely to report it",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",xHcp48
innocuous,wrong! they cant all be chinese,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",AI0d6x
innocuous,there is no hope of recovery,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",28NuUf
innocuous,"you should be grateful for what youve got, youre lucky you dont have it as bad as some of the other kids in the hospital",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",GkAKn0
innocuous,"black men and boys are more likely than their white peers to be suspended from school, to drop out, and to end up in the juvenile justice system",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",AabEmC
innocuous,To fight back is to subvert the dominant narrative by disrupting the comfortable and static order of the world,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",nVKnav
innocuous," motion picture association of america announced this week that ""the asian american demographic has by far the fastest growing segment of the u.s.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",GnmsF_
innocuous,even though independence did not include natives there was still some opportunity in the new world,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",wmLrll
innocuous," what society ask ladies to get married with rich men. in fact, they are gays.",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",YVUQP7
innocuous,disabled children should not be placed in special education classes if they can be educated in the regular classroom.,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",p-Rpj_
innocuous," theyre angry because their race is the most discriminated, along with blacks and asians",toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",0gEuZF
innocuous,any sort of expression of a queer identity is made as a mockery of accepted society,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",aFB7nG
innocuous,americans who are not latino don't really understand the parts of latino culture that are good,toxigen,"[0, 0, 0, 0, 0, 0, 0, 1]",BXzUOp
